 Pressure tensor from virial route using Irving-Kirkwood definition
 Unit: pressure in [bar] and length in [Angstrom]
  z              Pkin               Pt(fw)             Pt(ff)             Pt(tot)            Pn(fw)             Pn(ff)             Pn(tot)
 16.3213         0.0000          -195.5771             0.0000          -195.5771          -876.4450             0.0000          -876.4450
 16.3313         0.0000          -195.6174             0.0000          -195.6174          -876.4738             0.0000          -876.4738
 16.3413         0.0000          -195.6416             0.0000          -195.6416          -876.6451             0.0000          -876.6451
 16.3513         0.0000          -195.6782             0.0000          -195.6782          -876.6878             0.0000          -876.6878
 16.3613         0.0000          -195.8122             0.0000          -195.8122          -876.8303             0.0000          -876.8303
 16.3713         0.0000          -195.7956             0.0000          -195.7956          -876.8344             0.0000          -876.8344
 16.3813         0.0000          -195.7312             0.0000          -195.7312          -876.5742             0.0000          -876.5742
 16.3913         0.0000          -195.7971             0.0000          -195.7971          -876.7756             0.0000          -876.7756
 16.4013         0.0000          -195.7974             0.0000          -195.7974          -876.7723             0.0000          -876.7723
 16.4113         0.0000          -195.6113             0.0000          -195.6113          -875.9983             0.0000          -875.9983
 16.4214         0.0000          -195.6024             0.0000          -195.6024          -875.9704             0.0000          -875.9704
 16.4314         0.0000          -195.6046             0.0000          -195.6046          -876.0661             0.0000          -876.0661
 16.4414         0.0000          -195.6111             0.0000          -195.6111          -876.1098             0.0000          -876.1098
 16.4514         0.0000          -195.6041             0.0000          -195.6041          -876.0356             0.0000          -876.0356
 16.4614         0.0000          -195.5413             0.0000          -195.5413          -875.9512             0.0000          -875.9512
 16.4714         0.0000          -195.5126             0.0000          -195.5126          -875.8995             0.0000          -875.8995
 16.4814         0.0000          -195.5456             0.0000          -195.5456          -875.9838             0.0000          -875.9838
 16.4914         0.0000          -195.5927             0.0000          -195.5927          -876.0308             0.0000          -876.0308
 16.5014         0.0000          -195.4992             0.0000          -195.4992          -875.8490             0.0000          -875.8490
 16.5114         0.0000          -195.4916             0.0000          -195.4916          -875.8713             0.0000          -875.8713
 16.5214         0.0000          -195.5556             0.0000          -195.5556          -876.2424             0.0000          -876.2424
 16.5314         0.0000          -195.5476             0.0000          -195.5476          -876.2146             0.0000          -876.2146
 16.5414         0.0000          -195.5681             0.0000          -195.5681          -876.2774             0.0000          -876.2774
 16.5514         0.0000          -195.5987             0.0000          -195.5987          -876.3155             0.0000          -876.3155
 16.5614         0.0000          -195.6169             0.0000          -195.6169          -876.3518             0.0000          -876.3518
 16.5714         0.0000          -195.5633             0.0000          -195.5633          -876.2528             0.0000          -876.2528
 16.5814         0.0000          -195.6084             0.0000          -195.6084          -876.3853             0.0000          -876.3853
 16.5914         0.0000          -195.7018             0.0000          -195.7018          -876.6217             0.0000          -876.6217
 16.6014         0.0000          -195.7227             0.0000          -195.7227          -876.7113             0.0000          -876.7113
 16.6114         0.0000          -195.7146             0.0000          -195.7146          -876.7139             0.0000          -876.7139
 16.6214         0.0000          -195.6636             0.0000          -195.6636          -876.6071             0.0000          -876.6071
 16.6314         0.0000          -195.8049             0.0000          -195.8049          -876.7898             0.0000          -876.7898
 16.6414         0.0000          -195.7929             0.0000          -195.7929          -876.8186             0.0000          -876.8186
 16.6514         0.0000          -195.8664             0.0000          -195.8664          -876.9657             0.0000          -876.9657
 16.6614         0.0000          -195.8547             0.0000          -195.8547          -876.9244             0.0000          -876.9244
 16.6714         0.0000          -195.8320             0.0000          -195.8320          -876.6363             0.0000          -876.6363
 16.6814         0.0000          -195.8521             0.0000          -195.8521          -876.7552             0.0000          -876.7552
 16.6914         0.0000          -195.8181             0.0000          -195.8181          -876.7077             0.0000          -876.7077
 16.7014         0.0000          -195.8236             0.0000          -195.8236          -876.6724             0.0000          -876.6724
 16.7114         0.0000          -195.8915             0.0000          -195.8915          -876.7117             0.0000          -876.7117
 16.7214         0.0000          -195.8939             0.0000          -195.8939          -876.7637             0.0000          -876.7637
 16.7314         0.0000          -196.1315             0.0000          -196.1315          -877.7749             0.0000          -877.7749
 16.7414         0.0000          -195.8379             0.0000          -195.8379          -876.2232             0.0000          -876.2232
 16.7514         0.0000         -3435.0535             0.0000         -3435.0535          -683.1935             0.0000          -683.1935
 16.7614         0.0000         -3423.5534             0.0000         -3423.5534          -717.7641             0.0000          -717.7641
 16.7714         0.0000         -3418.4000             0.0000         -3418.4000          -778.6116             0.0000          -778.6116
 16.7814         0.0000         -3416.7061             0.0000         -3416.7061          -793.0211             0.0000          -793.0211
 16.7914         0.0000         -3416.6877             0.0000         -3416.6877          -793.0300             0.0000          -793.0300
 16.8014         0.0000         -3416.5560             0.0000         -3416.5560          -791.2055             0.0000          -791.2055
 16.8114         0.0000         -3416.5408             0.0000         -3416.5408          -791.0921             0.0000          -791.0921
 16.8214         0.0000         -3416.5889             0.0000         -3416.5889          -791.2746             0.0000          -791.2746
 16.8314         0.0000         -3416.4913             0.0000         -3416.4913          -791.0233             0.0000          -791.0233
 16.8414         0.0000         -3416.4470             0.0000         -3416.4470          -790.5852             0.0000          -790.5852
 16.8514         0.0000         -3416.4425             0.0000         -3416.4425          -790.3984             0.0000          -790.3984
 16.8614         0.0000         -3416.4002             0.0000         -3416.4002          -790.3150             0.0000          -790.3150
 16.8714         0.0000         -3416.2920             0.0000         -3416.2920          -790.0979             0.0000          -790.0979
 16.8814         0.0000         -3416.2758             0.0000         -3416.2758          -790.0871             0.0000          -790.0871
 16.8915         0.0000         -3416.3025             0.0000         -3416.3025          -790.1041             0.0000          -790.1041
 16.9015         0.0000         -3416.3064             0.0000         -3416.3064          -790.2119             0.0000          -790.2119
 16.9115         0.0000         -3416.3408             0.0000         -3416.3408          -790.4149             0.0000          -790.4149
 16.9215         0.0000         -3416.0483             0.0000         -3416.0483          -789.7617             0.0000          -789.7617
 16.9315         0.0000         -3416.1508             0.0000         -3416.1508          -790.0237             0.0000          -790.0237
 16.9415         0.0000         -3416.1069             0.0000         -3416.1069          -789.9388             0.0000          -789.9388
 16.9515         0.0000         -3416.1534             0.0000         -3416.1534          -790.2591             0.0000          -790.2591
 16.9615         0.0000         -3416.0753             0.0000         -3416.0753          -790.0629             0.0000          -790.0629
 16.9715         0.0000         -3415.9412             0.0000         -3415.9412          -789.3569             0.0000          -789.3569
 16.9815         0.0000         -3415.9625             0.0000         -3415.9625          -789.4236             0.0000          -789.4236
 16.9915         0.0000         -3415.8264             0.0000         -3415.8264          -789.1343             0.0000          -789.1343
 17.0015         0.0000         -3415.8669             0.0000         -3415.8669          -789.4021             0.0000          -789.4021
 17.0115         0.0000         -3415.8074             0.0000         -3415.8074          -789.3384             0.0000          -789.3384
 17.0215         0.0000         -3415.8274             0.0000         -3415.8274          -789.4099             0.0000          -789.4099
 17.0315         0.0000         -3415.8447             0.0000         -3415.8447          -789.3268             0.0000          -789.3268
 17.0415         0.0000         -3415.9149             0.0000         -3415.9149          -789.3755             0.0000          -789.3755
 17.0515         0.0000         -3416.0052             0.0000         -3416.0052          -789.4694             0.0000          -789.4694
 17.0615         0.0000         -3416.0293             0.0000         -3416.0293          -789.5968             0.0000          -789.5968
 17.0715         0.0000         -3416.1966             0.0000         -3416.1966          -789.8074             0.0000          -789.8074
 17.0815         0.0000         -3415.9183             0.0000         -3415.9183          -789.3682             0.0000          -789.3682
 17.0915         0.0000         -3415.9610             0.0000         -3415.9610          -789.3264             0.0000          -789.3264
 17.1015         0.0000         -3416.1701             0.0000         -3416.1701          -789.5839             0.0000          -789.5839
 17.1115         0.0000         -3416.3520             0.0000         -3416.3520          -789.6438             0.0000          -789.6438
 17.1215         0.0000         -3416.3986             0.0000         -3416.3986          -789.9392             0.0000          -789.9392
 17.1315         0.0000         -3416.3558             0.0000         -3416.3558          -789.9204             0.0000          -789.9204
 17.1415         0.0000         -3416.6059             0.0000         -3416.6059          -789.7581             0.0000          -789.7581
 17.1515         0.0000         -3416.6310             0.0000         -3416.6310          -789.6379             0.0000          -789.6379
 17.1615         0.0000         -3416.4192             0.0000         -3416.4192          -789.8915             0.0000          -789.8915
 17.1715         0.0000         -3416.3994             0.0000         -3416.3994          -790.1267             0.0000          -790.1267
 17.1815         0.0000         -3416.2438             0.0000         -3416.2438          -789.9813             0.0000          -789.9813
 17.1915         0.0000         -3416.1624             0.0000         -3416.1624          -790.0721             0.0000          -790.0721
 17.2015         0.0000         -3416.0810             0.0000         -3416.0810          -790.1358             0.0000          -790.1358
 17.2115         0.0000         -3415.9970             0.0000         -3415.9970          -790.0995             0.0000          -790.0995
 17.2215         0.0000         -3416.2665             0.0000         -3416.2665          -789.7042             0.0000          -789.7042
 17.2315         0.0000         -3416.1287             0.0000         -3416.1287          -789.6460             0.0000          -789.6460
 17.2415         0.0000         -3416.6641             0.0000         -3416.6641          -789.8862             0.0000          -789.8862
 17.2515         0.0000         -3417.0540             0.0000         -3417.0540          -790.0102             0.0000          -790.0102
 17.2615         0.0000         -3416.6738             0.0000         -3416.6738          -790.4821             0.0000          -790.4821
 17.2715         0.0000         -3416.1260             0.0000         -3416.1260          -789.9180             0.0000          -789.9180
 17.2815         0.0000         -3416.6043             0.0000         -3416.6043          -790.0761             0.0000          -790.0761
 17.2915         0.0000         -3416.1394             0.0000         -3416.1394          -790.0649             0.0000          -790.0649
 17.3015         0.0000         -3416.3422             0.0000         -3416.3422          -790.0078             0.0000          -790.0078
 17.3115         0.0000         -3416.3693             0.0000         -3416.3693          -789.9463             0.0000          -789.9463
 17.3215         0.0000         -3415.8900             0.0000         -3415.8900          -790.3162             0.0000          -790.3162
 17.3315         0.0000         -3415.9324             0.0000         -3415.9324          -790.0775             0.0000          -790.0775
 17.3415         0.0000         -3416.1380             0.0000         -3416.1380          -790.1782             0.0000          -790.1782
 17.3515         0.0000         -3415.5169             0.0000         -3415.5169          -789.5422             0.0000          -789.5422
 17.3616         0.0000         -3415.9285             0.0000         -3415.9285          -789.9110             0.0000          -789.9110
 17.3716         0.0000         -3415.2460             0.0000         -3415.2460          -789.8901             0.0000          -789.8901
 17.3816         0.0000         -3415.3253             0.0000         -3415.3253          -790.2388             0.0000          -790.2388
 17.3916         0.0000         -3415.9877             0.0000         -3415.9877          -790.4708             0.0000          -790.4708
 17.4016         0.0000         -3416.0081             0.0000         -3416.0081          -790.5353             0.0000          -790.5353
 17.4116         0.0000         -3416.4388             0.0000         -3416.4388          -790.6987             0.0000          -790.6987
 17.4216         0.0000         -3416.2772             0.0000         -3416.2772          -790.7215             0.0000          -790.7215
 17.4316         0.0000         -3416.5536             0.0000         -3416.5536          -790.9290             0.0000          -790.9290
 17.4416         0.0000         -3418.7120             0.0000         -3418.7120          -792.2510             0.0000          -792.2510
 17.4516         0.0000         -3419.8474             0.0000         -3419.8474          -792.8153             0.0000          -792.8153
 17.4616         0.0000         -3419.7036             0.0000         -3419.7036          -792.5703             0.0000          -792.5703
 17.4716         0.0000         -3419.0581             0.0000         -3419.0581          -793.5847             0.0000          -793.5847
 17.4816         0.0000         -3418.9027             0.0000         -3418.9027          -793.3974             0.0000          -793.3974
 17.4916         0.0000         -3417.7214             0.0000         -3417.7214          -792.7576             0.0000          -792.7576
 17.5016         0.0000         -3418.0218             0.0000         -3418.0218          -792.8925             0.0000          -792.8925
 17.5116         0.0000         -3418.1417             0.0000         -3418.1417          -792.9139             0.0000          -792.9139
 17.5216         0.0000         -3419.3608             0.0000         -3419.3608          -793.4822             0.0000          -793.4822
 17.5316         0.0000         -3420.3475             0.0000         -3420.3475          -794.1089             0.0000          -794.1089
 17.5416         0.0000         -3421.5022             0.0000         -3421.5022          -794.8810             0.0000          -794.8810
 17.5516         0.0000         -3420.7432             0.0000         -3420.7432          -794.5864             0.0000          -794.5864
 17.5616         0.0000         -3420.7763             0.0000         -3420.7763          -793.8916             0.0000          -793.8916
 17.5716         0.0000         -3422.7945             0.0000         -3422.7945          -795.2590             0.0000          -795.2590
 17.5816         0.0000         -3425.2932             0.0000         -3425.2932          -797.0173             0.0000          -797.0173
 17.5916         0.0000         -3424.2925             0.0000         -3424.2925          -796.1368             0.0000          -796.1368
 17.6016         0.0000         -3423.4552             0.0000         -3423.4552          -795.8081             0.0000          -795.8081
 17.6116         0.0000         -3425.9279             0.0000         -3425.9279          -797.5649             0.0000          -797.5649
 17.6216         0.0000         -3427.8222             0.0000         -3427.8222          -798.9340             0.0000          -798.9340
 17.6316         0.0000         -3429.5471             0.0000         -3429.5471          -800.7697             0.0000          -800.7697
 17.6416         0.0000         -3427.2754             0.0000         -3427.2754          -798.8227             0.0000          -798.8227
 17.6516         0.0000         -3426.5574             0.0000         -3426.5574          -798.4255             0.0000          -798.4255
 17.6616         0.0000         -3424.5654             0.0000         -3424.5654          -796.8341             0.0000          -796.8341
 17.6716         0.0000         -3424.4725             0.0000         -3424.4725          -796.6252             0.0000          -796.6252
 17.6816         0.0000         -3427.3896             0.0000         -3427.3896          -798.9325             0.0000          -798.9325
 17.6916         0.0000         -3426.5928             0.0000         -3426.5928          -798.3618             0.0000          -798.3618
 17.7016         0.0000         -3425.8777             0.0000         -3425.8777          -797.1887             0.0000          -797.1887
 17.7116         0.0000         -3424.5115             0.0000         -3424.5115          -796.1791             0.0000          -796.1791
 17.7216         0.0000         -3426.6172             0.0000         -3426.6172          -797.6135             0.0000          -797.6135
 17.7316         0.0000         -3426.1109             0.0000         -3426.1109          -797.3192             0.0000          -797.3192
 17.7416         0.0000         -3425.7072             0.0000         -3425.7072          -796.7725             0.0000          -796.7725
 17.7516         0.0000         -3426.2496             0.0000         -3426.2496          -797.5307             0.0000          -797.5307
 17.7616         0.0000         -3425.9353             0.0000         -3425.9353          -797.1197             0.0000          -797.1197
 17.7716         0.0000         -3424.4377             0.0000         -3424.4377          -795.7289             0.0000          -795.7289
 17.7816         0.0000         -3424.6786             0.0000         -3424.6786          -796.0320             0.0000          -796.0320
 17.7916         0.0000         -3425.1937             0.0000         -3425.1937          -796.3510             0.0000          -796.3510
 17.8016         0.0000         -3424.6334             0.0000         -3424.6334          -795.9877             0.0000          -795.9877
 17.8116         0.0000         -3428.3318             0.0000         -3428.3318          -800.2349             0.0000          -800.2349
 17.8216         0.0000         -3427.6029             0.0000         -3427.6029          -799.6866             0.0000          -799.6866
 17.8316         0.0000         -3429.1793             0.0000         -3429.1793          -800.9662             0.0000          -800.9662
 17.8417         0.0000         -3426.9816             0.0000         -3426.9816          -797.6565             0.0000          -797.6565
 17.8517         0.0000         -3427.9086             0.0000         -3427.9086          -798.5273             0.0000          -798.5273
 17.8617         0.0000         -3429.1950             0.0000         -3429.1950          -799.6533             0.0000          -799.6533
 17.8717         0.0000         -3428.8858             0.0000         -3428.8858          -799.6845             0.0000          -799.6845
 17.8817         0.0000         -3425.5230             0.0000         -3425.5230          -796.1227             0.0000          -796.1227
 17.8917         0.0000         -3428.8757             0.0000         -3428.8757          -797.6409             0.0000          -797.6409
 17.9017         0.0000         -3429.0308             0.0000         -3429.0308          -798.4061             0.0000          -798.4061
 17.9117         0.0000         -3428.3873             0.0000         -3428.3873          -797.2117             0.0000          -797.2117
 17.9217         0.0000         -3423.0431             0.0000         -3423.0431          -790.7100             0.0000          -790.7100
 17.9317         0.0000         -3417.4506             0.0000         -3417.4506          -783.6497             0.0000          -783.6497
 17.9417         0.0000         -3415.6579             0.0000         -3415.6579          -781.6722             0.0000          -781.6722
 17.9517         0.0000         -3414.3945             0.0000         -3414.3945          -780.0090             0.0000          -780.0090
 17.9617         0.0000         -3408.1456             0.0000         -3408.1456          -771.9667             0.0000          -771.9667
 17.9717         0.0000         -3407.5961             0.0000         -3407.5961          -771.6821             0.0000          -771.6821
 17.9817         0.0000         -3408.4379             0.0000         -3408.4379          -771.9347             0.0000          -771.9347
 17.9917         0.0000         -3409.6982             0.0000         -3409.6982          -773.6093             0.0000          -773.6093
 18.0017         0.0000         -3408.2712             0.0000         -3408.2712          -770.7513             0.0000          -770.7513
 18.0117         0.0000         -3408.5655             0.0000         -3408.5655          -770.8691             0.0000          -770.8691
 18.0217         0.0000         -3408.4458             0.0000         -3408.4458          -770.2858             0.0000          -770.2858
 18.0317         0.0000         -3409.1991             0.0000         -3409.1991          -771.3770             0.0000          -771.3770
 18.0417         0.0000         -3409.0860             0.0000         -3409.0860          -771.0767             0.0000          -771.0767
 18.0517         0.0000         -3409.6240             0.0000         -3409.6240          -772.3755             0.0000          -772.3755
 18.0617         0.0000         -3410.9121             0.0000         -3410.9121          -773.7082             0.0000          -773.7082
 18.0717         0.0000         -3411.5035             0.0000         -3411.5035          -774.0498             0.0000          -774.0498
 18.0817         0.0000         -3413.8030             0.0000         -3413.8030          -778.0351             0.0000          -778.0351
 18.0917         0.0000         -3413.2159             0.0000         -3413.2159          -776.7883             0.0000          -776.7883
 18.1017         0.0000         -3413.3570             0.0000         -3413.3570          -776.9348             0.0000          -776.9348
 18.1117         0.0000         -3419.5477             0.0000         -3419.5477          -786.8371             0.0000          -786.8371
 18.1217         0.0000         -3420.2266             0.0000         -3420.2266          -788.7604             0.0000          -788.7604
 18.1317         0.0000         -3418.8656             0.0000         -3418.8656          -785.6658             0.0000          -785.6658
 18.1417         0.0000         -3415.4636             0.0000         -3415.4636          -779.9469             0.0000          -779.9469
 18.1517         0.0000         -3418.1288             0.0000         -3418.1288          -783.4176             0.0000          -783.4176
 18.1617         0.0000         -3418.3325             0.0000         -3418.3325          -783.5003             0.0000          -783.5003
 18.1717         0.0000         -3418.7845             0.0000         -3418.7845          -785.8056             0.0000          -785.8056
 18.1817         0.0000         -3417.8050             0.0000         -3417.8050          -784.5747             0.0000          -784.5747
 18.1917         0.0000         -3419.3578             0.0000         -3419.3578          -787.6758             0.0000          -787.6758
 18.2017         0.0000         -3418.8369             0.0000         -3418.8369          -787.5408             0.0000          -787.5408
 18.2117         0.0000         -3421.7805             0.0000         -3421.7805          -791.1288             0.0000          -791.1288
 18.2217         0.0000         -3421.0690             0.0000         -3421.0690          -788.6253             0.0000          -788.6253
 18.2317         0.0000         -3421.5585             0.0000         -3421.5585          -788.9196             0.0000          -788.9196
 18.2417         0.0000         -3419.0665             0.0000         -3419.0665          -784.8750             0.0000          -784.8750
 18.2517         0.0000         -3422.2335             0.0000         -3422.2335          -791.9399             0.0000          -791.9399
 18.2617         0.0000         -3416.6482             0.0000         -3416.6482          -782.6352             0.0000          -782.6352
 18.2717         0.0000         -3418.3817             0.0000         -3418.3817          -784.9117             0.0000          -784.9117
 18.2817         0.0000         -3418.8941             0.0000         -3418.8941          -786.0952             0.0000          -786.0952
 18.2917         0.0000         -3420.3984             0.0000         -3420.3984          -788.2230             0.0000          -788.2230
 18.3017         0.0000         -3419.2764             0.0000         -3419.2764          -787.4101             0.0000          -787.4101
 18.3118         0.0000         -3419.5726             0.0000         -3419.5726          -787.4129             0.0000          -787.4129
 18.3218         0.0000         -3418.8946             0.0000         -3418.8946          -786.9521             0.0000          -786.9521
 18.3318         0.0000         -3419.4808             0.0000         -3419.4808          -787.5186             0.0000          -787.5186
 18.3418         0.0000         -3419.9481             0.0000         -3419.9481          -786.9940             0.0000          -786.9940
 18.3518         0.0000         -3419.6577             0.0000         -3419.6577          -787.0183             0.0000          -787.0183
 18.3618         0.0000         -3417.9490             0.0000         -3417.9490          -783.2450             0.0000          -783.2450
 18.3718         0.0000         -3417.5752             0.0000         -3417.5752          -783.3842             0.0000          -783.3842
 18.3818         0.0000         -3419.2082             0.0000         -3419.2082          -784.2899             0.0000          -784.2899
 18.3918         0.0000         -3411.9002             0.0000         -3411.9002          -769.2244             0.0000          -769.2244
 18.4018         0.0000         -3410.9502             0.0000         -3410.9502          -769.0220             0.0000          -769.0220
 18.4118         0.0000         -3413.9999             0.0000         -3413.9999          -776.4403             0.0000          -776.4403
 18.4218         0.0000         -3414.3766             0.0000         -3414.3766          -776.9001             0.0000          -776.9001
 18.4318         0.0000         -3413.8113             0.0000         -3413.8113          -776.6737             0.0000          -776.6737
 18.4418         0.0000         -3414.3122             0.0000         -3414.3122          -774.9575             0.0000          -774.9575
 18.4518         0.0000         -3413.2296             0.0000         -3413.2296          -774.5868             0.0000          -774.5868
 18.4618         0.0000         -3413.9622             0.0000         -3413.9622          -778.9733             0.0000          -778.9733
 18.4718         0.0000         -3412.1946             0.0000         -3412.1946          -777.3941             0.0000          -777.3941
 18.4818         0.0000         -3405.6088             0.0000         -3405.6088          -765.6162             0.0000          -765.6162
 18.4918         0.0000         -3407.4895             0.0000         -3407.4895          -767.5625             0.0000          -767.5625
 18.5018         0.0000         -3407.2731             0.0000         -3407.2731          -767.1273             0.0000          -767.1273
 18.5118         0.0000         -3403.4209             0.0000         -3403.4209          -763.9697             0.0000          -763.9697
 18.5218         0.0000         -3401.3698             0.0000         -3401.3698          -762.5603             0.0000          -762.5603
 18.5318         0.0000         -3401.2799             0.0000         -3401.2799          -762.1619             0.0000          -762.1619
 18.5418         0.0000         -3401.3596             0.0000         -3401.3596          -763.6192             0.0000          -763.6192
 18.5518         0.0000         -3401.1673             0.0000         -3401.1673          -764.3209             0.0000          -764.3209
 18.5618         0.0000         -3403.2330             0.0000         -3403.2330          -768.8580             0.0000          -768.8580
 18.5718         0.0000         -3403.9894             0.0000         -3403.9894          -769.2814             0.0000          -769.2814
 18.5818         0.0000         -3403.7441             0.0000         -3403.7441          -769.1507             0.0000          -769.1507
 18.5918         0.0000         -3404.8943             0.0000         -3404.8943          -772.6292             0.0000          -772.6292
 18.6018         0.0000         -3407.2909             0.0000         -3407.2909          -778.6095             0.0000          -778.6095
 18.6118         0.0000         -3407.0954             0.0000         -3407.0954          -778.1661             0.0000          -778.1661
 18.6218         0.0000         -3407.0653             0.0000         -3407.0653          -778.2135             0.0000          -778.2135
 18.6318         0.0000         -3408.1636             0.0000         -3408.1636          -779.4194             0.0000          -779.4194
 18.6418         0.0000         -3411.1134             0.0000         -3411.1134          -783.0330             0.0000          -783.0330
 18.6518         0.0000         -3406.5020             0.0000         -3406.5020          -777.7876             0.0000          -777.7876
 18.6618         0.0000         -3405.8261             0.0000         -3405.8261          -775.7241             0.0000          -775.7241
 18.6718         0.0000         -3406.3701             0.0000         -3406.3701          -776.4417             0.0000          -776.4417
 18.6818         0.0000         -3405.3048             0.0000         -3405.3048          -772.5134             0.0000          -772.5134
 18.6918         0.0000         -3400.7556             0.0000         -3400.7556          -762.5022             0.0000          -762.5022
 18.7018         0.0000         -3402.2745             0.0000         -3402.2745          -763.8919             0.0000          -763.8919
 18.7118         0.0000         -3406.1471             0.0000         -3406.1471          -771.1238             0.0000          -771.1238
 18.7218         0.0000         -3407.0263             0.0000         -3407.0263          -772.6961             0.0000          -772.6961
 18.7318         0.0000         -3410.9990             0.0000         -3410.9990          -781.2878             0.0000          -781.2878
 18.7418         0.0000         -3410.2145             0.0000         -3410.2145          -780.5293             0.0000          -780.5293
 18.7518         0.0000         -3413.5798             0.0000         -3413.5798          -785.1291             0.0000          -785.1291
 18.7618         0.0000         -3415.6400             0.0000         -3415.6400          -785.6896             0.0000          -785.6896
 18.7718         0.0000         -3415.2884             0.0000         -3415.2884          -787.4601             0.0000          -787.4601
 18.7819         0.0000         -3414.8559             0.0000         -3414.8559          -788.9587             0.0000          -788.9587
 18.7919         0.0000         -3414.3176             0.0000         -3414.3176          -788.2640             0.0000          -788.2640
 18.8019         0.0000         -3415.1261             0.0000         -3415.1261          -788.7887             0.0000          -788.7887
 18.8119         0.0000         -3419.0042             0.0000         -3419.0042          -799.8215             0.0000          -799.8215
 18.8219         0.0000         -3420.6767             0.0000         -3420.6767          -801.5837             0.0000          -801.5837
 18.8319         0.0000         -3417.0902             0.0000         -3417.0902          -798.1195             0.0000          -798.1195
 18.8419         0.0000         -3415.0097             0.0000         -3415.0097          -792.4019             0.0000          -792.4019
 18.8519         0.0000         -3415.0286             0.0000         -3415.0286          -792.3975             0.0000          -792.3975
 18.8619         0.0000         -3415.0747             0.0000         -3415.0747          -792.6789             0.0000          -792.6789
 18.8719         0.0000         -3414.9272             0.0000         -3414.9272          -791.0869             0.0000          -791.0869
 18.8819         0.0000         -3415.9973             0.0000         -3415.9973          -792.2332             0.0000          -792.2332
 18.8919         0.0000         -3415.9797             0.0000         -3415.9797          -792.5492             0.0000          -792.5492
 18.9019         0.0000         -3413.9021             0.0000         -3413.9021          -790.3415             0.0000          -790.3415
 18.9119         0.0000         -3414.7397             0.0000         -3414.7397          -791.9829             0.0000          -791.9829
 18.9219         0.0000         -3413.6800             0.0000         -3413.6800          -790.9588             0.0000          -790.9588
 18.9319         0.0000         -3404.8416             0.0000         -3404.8416          -778.4594             0.0000          -778.4594
 18.9419         0.0000         -3404.8761             0.0000         -3404.8761          -778.4385             0.0000          -778.4385
 18.9519         0.0000         -3405.1936             0.0000         -3405.1936          -779.8729             0.0000          -779.8729
 18.9619         0.0000         -3408.7645             0.0000         -3408.7645          -783.7007             0.0000          -783.7007
 18.9719         0.0000         -3406.9381             0.0000         -3406.9381          -781.1485             0.0000          -781.1485
 18.9819         0.0000         -3400.5077             0.0000         -3400.5077          -766.8062             0.0000          -766.8062
 18.9919         0.0000         -3399.5645             0.0000         -3399.5645          -765.4108             0.0000          -765.4108
 19.0019         0.0000         -3398.5650             0.0000         -3398.5650          -764.9420             0.0000          -764.9420
 19.0119         0.0000         -3396.1822             0.0000         -3396.1822          -755.8901             0.0000          -755.8901
 19.0219         0.0000         -3394.3680             0.0000         -3394.3680          -755.1013             0.0000          -755.1013
 19.0319         0.0000         -3396.5970             0.0000         -3396.5970          -757.6260             0.0000          -757.6260
 19.0419         0.0000         -3399.1092             0.0000         -3399.1092          -759.5786             0.0000          -759.5786
 19.0519         0.0000         -3396.3501             0.0000         -3396.3501          -753.7427             0.0000          -753.7427
 19.0619         0.0000         -3396.0370             0.0000         -3396.0370          -753.4806             0.0000          -753.4806
 19.0719         0.0000         -3396.4899             0.0000         -3396.4899          -753.7186             0.0000          -753.7186
 19.0819         0.0000         -3399.2642             0.0000         -3399.2642          -758.0956             0.0000          -758.0956
 19.0919         0.0000         -3398.8730             0.0000         -3398.8730          -757.7608             0.0000          -757.7608
 19.1019         0.0000         -3398.9027             0.0000         -3398.9027          -758.2615             0.0000          -758.2615
 19.1119         0.0000         -3399.0195             0.0000         -3399.0195          -759.4815             0.0000          -759.4815
 19.1219         0.0000         -3398.4440             0.0000         -3398.4440          -759.4087             0.0000          -759.4087
 19.1319         0.0000         -3399.1929             0.0000         -3399.1929          -760.4401             0.0000          -760.4401
 19.1419         0.0000         -3399.9905             0.0000         -3399.9905          -762.2405             0.0000          -762.2405
 19.1519         0.0000         -3399.4857             0.0000         -3399.4857          -761.7698             0.0000          -761.7698
 19.1619         0.0000         -3400.1686             0.0000         -3400.1686          -757.7030             0.0000          -757.7030
 19.1719         0.0000         -3399.3060             0.0000         -3399.3060          -757.0412             0.0000          -757.0412
 19.1819         0.0000         -3403.6477             0.0000         -3403.6477          -763.2261             0.0000          -763.2261
 19.1919         0.0000         -3405.2177             0.0000         -3405.2177          -763.9373             0.0000          -763.9373
 19.2019         0.0000         -3401.8639             0.0000         -3401.8639          -762.3211             0.0000          -762.3211
 19.2119         0.0000         -3401.4905             0.0000         -3401.4905          -763.5252             0.0000          -763.5252
 19.2219         0.0000         -3397.1512             0.0000         -3397.1512          -757.6923             0.0000          -757.6923
 19.2319         0.0000         -3396.4075             0.0000         -3396.4075          -759.0355             0.0000          -759.0355
 19.2419         0.0000         -3399.2527             0.0000         -3399.2527          -760.9519             0.0000          -760.9519
 19.2519         0.0000         -3401.3618             0.0000         -3401.3618          -762.5470             0.0000          -762.5470
 19.2620         0.0000         -3403.0471             0.0000         -3403.0471          -764.4481             0.0000          -764.4481
 19.2720         0.0000         -3407.9928             0.0000         -3407.9928          -771.5574             0.0000          -771.5574
 19.2820         0.0000         -3408.3547             0.0000         -3408.3547          -771.7853             0.0000          -771.7853
