Molecule name: Ar    
  z             z-rho [g/ml]           z-rho [1/A^3]
 21.5824         0.0000000E+00          0.0000000E+00
 21.5924         0.0000000E+00          0.0000000E+00
 21.6024         0.0000000E+00          0.0000000E+00
 21.6124         0.0000000E+00          0.0000000E+00
 21.6225         0.0000000E+00          0.0000000E+00
 21.6325         0.0000000E+00          0.0000000E+00
 21.6425         0.0000000E+00          0.0000000E+00
 21.6525         0.0000000E+00          0.0000000E+00
 21.6625         0.0000000E+00          0.0000000E+00
 21.6725         0.0000000E+00          0.0000000E+00
 21.6825         0.0000000E+00          0.0000000E+00
 21.6925         0.0000000E+00          0.0000000E+00
 21.7025         0.0000000E+00          0.0000000E+00
 21.7125         0.0000000E+00          0.0000000E+00
 21.7225         0.0000000E+00          0.0000000E+00
 21.7325         0.0000000E+00          0.0000000E+00
 21.7425         0.0000000E+00          0.0000000E+00
 21.7525         0.0000000E+00          0.0000000E+00
 21.7625         0.0000000E+00          0.0000000E+00
 21.7725         0.0000000E+00          0.0000000E+00
 21.7825         0.0000000E+00          0.0000000E+00
 21.7925         0.0000000E+00          0.0000000E+00
 21.8025         0.0000000E+00          0.0000000E+00
 21.8125         0.0000000E+00          0.0000000E+00
 21.8225         0.0000000E+00          0.0000000E+00
 21.8325         0.0000000E+00          0.0000000E+00
 21.8425         0.0000000E+00          0.0000000E+00
 21.8525         0.0000000E+00          0.0000000E+00
 21.8625         0.0000000E+00          0.0000000E+00
 21.8725         0.0000000E+00          0.0000000E+00
 21.8825         0.0000000E+00          0.0000000E+00
 21.8925         0.0000000E+00          0.0000000E+00
 21.9025         0.0000000E+00          0.0000000E+00
 21.9125         0.0000000E+00          0.0000000E+00
 21.9225         0.0000000E+00          0.0000000E+00
 21.9325         0.0000000E+00          0.0000000E+00
 21.9425         0.0000000E+00          0.0000000E+00
 21.9525         0.0000000E+00          0.0000000E+00
 21.9625         0.0000000E+00          0.0000000E+00
 21.9725         0.0000000E+00          0.0000000E+00
 21.9825         0.0000000E+00          0.0000000E+00
 21.9925         0.0000000E+00          0.0000000E+00
 22.0025         0.0000000E+00          0.0000000E+00
 22.0125         0.0000000E+00          0.0000000E+00
 22.0225         0.0000000E+00          0.0000000E+00
 22.0325         0.0000000E+00          0.0000000E+00
 22.0425         0.0000000E+00          0.0000000E+00
 22.0525         0.0000000E+00          0.0000000E+00
 22.0625         0.0000000E+00          0.0000000E+00
 22.0725         0.0000000E+00          0.0000000E+00
 22.0825         0.0000000E+00          0.0000000E+00
 22.0925         0.0000000E+00          0.0000000E+00
 22.1026         0.0000000E+00          0.0000000E+00
 22.1126         0.0000000E+00          0.0000000E+00
 22.1226         0.0000000E+00          0.0000000E+00
 22.1326         0.0000000E+00          0.0000000E+00
 22.1426         0.0000000E+00          0.0000000E+00
 22.1526         0.0000000E+00          0.0000000E+00
 22.1626         0.0000000E+00          0.0000000E+00
 22.1726         0.0000000E+00          0.0000000E+00
 22.1826         0.0000000E+00          0.0000000E+00
 22.1926         0.0000000E+00          0.0000000E+00
 22.2026         0.0000000E+00          0.0000000E+00
 22.2126         0.0000000E+00          0.0000000E+00
 22.2226         0.0000000E+00          0.0000000E+00
 22.2326         0.0000000E+00          0.0000000E+00
 22.2426         0.0000000E+00          0.0000000E+00
 22.2526         0.0000000E+00          0.0000000E+00
 22.2626         0.0000000E+00          0.0000000E+00
 22.2726         0.0000000E+00          0.0000000E+00
 22.2826         0.0000000E+00          0.0000000E+00
 22.2926         0.0000000E+00          0.0000000E+00
 22.3026         0.0000000E+00          0.0000000E+00
 22.3126         0.0000000E+00          0.0000000E+00
 22.3226         0.0000000E+00          0.0000000E+00
 22.3326         0.0000000E+00          0.0000000E+00
 22.3426         0.0000000E+00          0.0000000E+00
 22.3526         0.0000000E+00          0.0000000E+00
 22.3626         0.0000000E+00          0.0000000E+00
 22.3726         0.0000000E+00          0.0000000E+00
 22.3826         0.0000000E+00          0.0000000E+00
 22.3926         0.0000000E+00          0.0000000E+00
 22.4026         0.0000000E+00          0.0000000E+00
 22.4126         0.0000000E+00          0.0000000E+00
 22.4226         0.0000000E+00          0.0000000E+00
 22.4326         0.0000000E+00          0.0000000E+00
 22.4426         0.0000000E+00          0.0000000E+00
 22.4526         0.0000000E+00          0.0000000E+00
 22.4626         0.0000000E+00          0.0000000E+00
 22.4726         0.0000000E+00          0.0000000E+00
 22.4826         0.0000000E+00          0.0000000E+00
 22.4926         0.0000000E+00          0.0000000E+00
 22.5026         0.0000000E+00          0.0000000E+00
 22.5126         0.0000000E+00          0.0000000E+00
 22.5226         0.0000000E+00          0.0000000E+00
 22.5326         0.0000000E+00          0.0000000E+00
 22.5426         0.0000000E+00          0.0000000E+00
 22.5526         0.0000000E+00          0.0000000E+00
 22.5626         0.0000000E+00          0.0000000E+00
 22.5727         0.0000000E+00          0.0000000E+00
 22.5827         0.0000000E+00          0.0000000E+00
 22.5927         0.0000000E+00          0.0000000E+00
 22.6027         0.0000000E+00          0.0000000E+00
 22.6127         0.0000000E+00          0.0000000E+00
 22.6227         0.0000000E+00          0.0000000E+00
 22.6327         0.0000000E+00          0.0000000E+00
 22.6427         0.0000000E+00          0.0000000E+00
 22.6527         0.0000000E+00          0.0000000E+00
 22.6627         0.0000000E+00          0.0000000E+00
 22.6727         0.0000000E+00          0.0000000E+00
 22.6827         0.0000000E+00          0.0000000E+00
 22.6927         0.0000000E+00          0.0000000E+00
 22.7027         0.0000000E+00          0.0000000E+00
 22.7127         0.0000000E+00          0.0000000E+00
 22.7227         0.0000000E+00          0.0000000E+00
 22.7327         0.0000000E+00          0.0000000E+00
 22.7427         0.0000000E+00          0.0000000E+00
 22.7527         0.0000000E+00          0.0000000E+00
 22.7627         0.0000000E+00          0.0000000E+00
 22.7727         0.0000000E+00          0.0000000E+00
 22.7827         0.1130304E+01          0.1703928E-01
 22.7927         0.0000000E+00          0.0000000E+00
 22.8027         0.0000000E+00          0.0000000E+00
 22.8127         0.0000000E+00          0.0000000E+00
 22.8227         0.0000000E+00          0.0000000E+00
 22.8327         0.0000000E+00          0.0000000E+00
 22.8427         0.3390912E+01          0.5111783E-01
 22.8527         0.0000000E+00          0.0000000E+00
 22.8627         0.0000000E+00          0.0000000E+00
 22.8727         0.0000000E+00          0.0000000E+00
 22.8827         0.0000000E+00          0.0000000E+00
 22.8927         0.0000000E+00          0.0000000E+00
 22.9027         0.0000000E+00          0.0000000E+00
 22.9127         0.0000000E+00          0.0000000E+00
 22.9227         0.0000000E+00          0.0000000E+00
 22.9327         0.0000000E+00          0.0000000E+00
 22.9427         0.4521216E+01          0.6815711E-01
 22.9527         0.0000000E+00          0.0000000E+00
 22.9627         0.1130304E+01          0.1703928E-01
 22.9727         0.2260608E+01          0.3407855E-01
 22.9827         0.0000000E+00          0.0000000E+00
 22.9927         0.0000000E+00          0.0000000E+00
 23.0027         0.0000000E+00          0.0000000E+00
 23.0127         0.9042432E+01          0.1363142E+00
 23.0227         0.1130304E+01          0.1703928E-01
 23.0327         0.0000000E+00          0.0000000E+00
 23.0428         0.0000000E+00          0.0000000E+00
 23.0528         0.1130304E+01          0.1703928E-01
 23.0628         0.0000000E+00          0.0000000E+00
 23.0728         0.9042432E+01          0.1363142E+00
 23.0828         0.0000000E+00          0.0000000E+00
 23.0928         0.2260608E+01          0.3407855E-01
 23.1028         0.2260608E+01          0.3407855E-01
 23.1128         0.1130304E+01          0.1703928E-01
 23.1228         0.0000000E+00          0.0000000E+00
 23.1328         0.0000000E+00          0.0000000E+00
 23.1428         0.4521216E+01          0.6815711E-01
 23.1528         0.0000000E+00          0.0000000E+00
 23.1628         0.2260608E+01          0.3407855E-01
 23.1728         0.4521216E+01          0.6815711E-01
 23.1828         0.9042432E+01          0.1363142E+00
 23.1928         0.6781824E+01          0.1022357E+00
 23.2028         0.0000000E+00          0.0000000E+00
 23.2128         0.3390912E+01          0.5111783E-01
 23.2228         0.2260608E+01          0.3407855E-01
 23.2328         0.3390912E+01          0.5111783E-01
 23.2428         0.1017274E+02          0.1533535E+00
 23.2528         0.4521216E+01          0.6815711E-01
 23.2628         0.1130304E+01          0.1703928E-01
 23.2728         0.6781824E+01          0.1022357E+00
 23.2828         0.9042432E+01          0.1363142E+00
 23.2928         0.5651520E+01          0.8519639E-01
 23.3028         0.6781824E+01          0.1022357E+00
 23.3128         0.2260608E+01          0.3407855E-01
 23.3228         0.1017274E+02          0.1533535E+00
 23.3328         0.6781824E+01          0.1022357E+00
 23.3428         0.9042432E+01          0.1363142E+00
 23.3528         0.5651520E+01          0.8519639E-01
 23.3628         0.7912128E+01          0.1192749E+00
 23.3728         0.1130304E+02          0.1703928E+00
 23.3828         0.7912128E+01          0.1192749E+00
 23.3928         0.3390912E+01          0.5111783E-01
 23.4028         0.6781824E+01          0.1022357E+00
 23.4128         0.1017274E+02          0.1533535E+00
 23.4228         0.5651520E+01          0.8519639E-01
 23.4328         0.3390912E+01          0.5111783E-01
 23.4428         0.2712730E+02          0.4089427E+00
 23.4528         0.1243334E+02          0.1874320E+00
 23.4628         0.9042432E+01          0.1363142E+00
 23.4728         0.9042432E+01          0.1363142E+00
 23.4828         0.4521216E+01          0.6815711E-01
 23.4928         0.7912128E+01          0.1192749E+00
 23.5028         0.1582426E+02          0.2385499E+00
 23.5128         0.3390912E+01          0.5111783E-01
 23.5229         0.2147578E+02          0.3237463E+00
 23.5329         0.1695456E+02          0.2555892E+00
 23.5429         0.1469395E+02          0.2215106E+00
 23.5529         0.3390912E+01          0.5111783E-01
 23.5629         0.1356365E+02          0.2044713E+00
 23.5729         0.1130304E+02          0.1703928E+00
 23.5829         0.1582426E+02          0.2385499E+00
 23.5929         0.1582426E+02          0.2385499E+00
 23.6029         0.2260608E+01          0.3407855E-01
 23.6129         0.1808486E+02          0.2726284E+00
 23.6229         0.6781824E+01          0.1022357E+00
 23.6329         0.4521216E+01          0.6815711E-01
 23.6429         0.1582426E+02          0.2385499E+00
 23.6529         0.1356365E+02          0.2044713E+00
 23.6629         0.4521216E+01          0.6815711E-01
 23.6729         0.7912128E+01          0.1192749E+00
 23.6829         0.4521216E+01          0.6815711E-01
 23.6929         0.1017274E+02          0.1533535E+00
 23.7029         0.1017274E+02          0.1533535E+00
 23.7129         0.7912128E+01          0.1192749E+00
 23.7229         0.4521216E+01          0.6815711E-01
 23.7329         0.4521216E+01          0.6815711E-01
 23.7429         0.4521216E+01          0.6815711E-01
 23.7529         0.4521216E+01          0.6815711E-01
 23.7629         0.7912128E+01          0.1192749E+00
 23.7729         0.0000000E+00          0.0000000E+00
 23.7829         0.1130304E+01          0.1703928E-01
 23.7929         0.1130304E+01          0.1703928E-01
 23.8029         0.2260608E+01          0.3407855E-01
 23.8129         0.0000000E+00          0.0000000E+00
 23.8229         0.4521216E+01          0.6815711E-01
 23.8329         0.0000000E+00          0.0000000E+00
 23.8429         0.1130304E+01          0.1703928E-01
 23.8529         0.3390912E+01          0.5111783E-01
 23.8629         0.0000000E+00          0.0000000E+00
 23.8729         0.0000000E+00          0.0000000E+00
 23.8829         0.0000000E+00          0.0000000E+00
 23.8929         0.0000000E+00          0.0000000E+00
 23.9029         0.0000000E+00          0.0000000E+00
 23.9129         0.0000000E+00          0.0000000E+00
 23.9229         0.0000000E+00          0.0000000E+00
 23.9329         0.0000000E+00          0.0000000E+00
 23.9429         0.0000000E+00          0.0000000E+00
 23.9529         0.0000000E+00          0.0000000E+00
 23.9629         0.0000000E+00          0.0000000E+00
 23.9729         0.0000000E+00          0.0000000E+00
 23.9829         0.0000000E+00          0.0000000E+00
 23.9930         0.0000000E+00          0.0000000E+00
 24.0030         0.0000000E+00          0.0000000E+00
 24.0130         0.0000000E+00          0.0000000E+00
 24.0230         0.0000000E+00          0.0000000E+00
 24.0330         0.0000000E+00          0.0000000E+00
 24.0430         0.0000000E+00          0.0000000E+00
 24.0530         0.0000000E+00          0.0000000E+00
 24.0630         0.0000000E+00          0.0000000E+00
 24.0730         0.0000000E+00          0.0000000E+00
 24.0830         0.0000000E+00          0.0000000E+00
 24.0930         0.0000000E+00          0.0000000E+00
 24.1030         0.0000000E+00          0.0000000E+00
 24.1130         0.0000000E+00          0.0000000E+00
 24.1230         0.0000000E+00          0.0000000E+00
 24.1330         0.0000000E+00          0.0000000E+00
 24.1430         0.0000000E+00          0.0000000E+00
 24.1530         0.0000000E+00          0.0000000E+00
 24.1630         0.0000000E+00          0.0000000E+00
 24.1730         0.0000000E+00          0.0000000E+00
 24.1830         0.0000000E+00          0.0000000E+00
 24.1930         0.0000000E+00          0.0000000E+00
 24.2030         0.0000000E+00          0.0000000E+00
 24.2130         0.0000000E+00          0.0000000E+00
 24.2230         0.0000000E+00          0.0000000E+00
 24.2330         0.0000000E+00          0.0000000E+00
 24.2430         0.0000000E+00          0.0000000E+00
 24.2530         0.0000000E+00          0.0000000E+00
 24.2630         0.0000000E+00          0.0000000E+00
 24.2730         0.0000000E+00          0.0000000E+00
 24.2830         0.0000000E+00          0.0000000E+00
 24.2930         0.0000000E+00          0.0000000E+00
 24.3030         0.0000000E+00          0.0000000E+00
 24.3130         0.0000000E+00          0.0000000E+00
 24.3230         0.0000000E+00          0.0000000E+00
 24.3330         0.0000000E+00          0.0000000E+00
 24.3430         0.0000000E+00          0.0000000E+00
 24.3530         0.0000000E+00          0.0000000E+00
 24.3630         0.0000000E+00          0.0000000E+00
 24.3730         0.0000000E+00          0.0000000E+00
 24.3830         0.0000000E+00          0.0000000E+00
 24.3930         0.0000000E+00          0.0000000E+00
 24.4030         0.0000000E+00          0.0000000E+00
 24.4130         0.0000000E+00          0.0000000E+00
 24.4230         0.0000000E+00          0.0000000E+00
 24.4330         0.0000000E+00          0.0000000E+00
 24.4430         0.0000000E+00          0.0000000E+00
 24.4530         0.0000000E+00          0.0000000E+00
 24.4631         0.0000000E+00          0.0000000E+00
 24.4731         0.0000000E+00          0.0000000E+00
 24.4831         0.0000000E+00          0.0000000E+00
 24.4931         0.0000000E+00          0.0000000E+00
 24.5031         0.0000000E+00          0.0000000E+00
 24.5131         0.0000000E+00          0.0000000E+00
 24.5231         0.0000000E+00          0.0000000E+00
 24.5331         0.0000000E+00          0.0000000E+00
 24.5431         0.0000000E+00          0.0000000E+00
 24.5531         0.0000000E+00          0.0000000E+00
 24.5631         0.0000000E+00          0.0000000E+00
 24.5731         0.0000000E+00          0.0000000E+00
 24.5831         0.0000000E+00          0.0000000E+00
 24.5931         0.0000000E+00          0.0000000E+00
 24.6031         0.0000000E+00          0.0000000E+00
 24.6131         0.0000000E+00          0.0000000E+00
 24.6231         0.0000000E+00          0.0000000E+00
 24.6331         0.0000000E+00          0.0000000E+00
 24.6431         0.0000000E+00          0.0000000E+00
 24.6531         0.0000000E+00          0.0000000E+00
 24.6631         0.0000000E+00          0.0000000E+00
 24.6731         0.0000000E+00          0.0000000E+00
 24.6831         0.0000000E+00          0.0000000E+00
 24.6931         0.0000000E+00          0.0000000E+00
 24.7031         0.0000000E+00          0.0000000E+00
 24.7131         0.0000000E+00          0.0000000E+00
 24.7231         0.0000000E+00          0.0000000E+00
 24.7331         0.0000000E+00          0.0000000E+00
 24.7431         0.0000000E+00          0.0000000E+00
 24.7531         0.0000000E+00          0.0000000E+00
 24.7631         0.0000000E+00          0.0000000E+00
 24.7731         0.0000000E+00          0.0000000E+00
 24.7831         0.0000000E+00          0.0000000E+00
 24.7931         0.0000000E+00          0.0000000E+00
 24.8031         0.0000000E+00          0.0000000E+00
 24.8131         0.0000000E+00          0.0000000E+00
 24.8231         0.0000000E+00          0.0000000E+00
 24.8331         0.0000000E+00          0.0000000E+00
 24.8431         0.0000000E+00          0.0000000E+00
 24.8531         0.0000000E+00          0.0000000E+00
 24.8631         0.0000000E+00          0.0000000E+00
 24.8731         0.0000000E+00          0.0000000E+00
 24.8831         0.0000000E+00          0.0000000E+00
 24.8931         0.0000000E+00          0.0000000E+00
 24.9031         0.0000000E+00          0.0000000E+00
 24.9131         0.0000000E+00          0.0000000E+00
 24.9231         0.0000000E+00          0.0000000E+00
 24.9331         0.0000000E+00          0.0000000E+00
 24.9432         0.0000000E+00          0.0000000E+00
 24.9532         0.0000000E+00          0.0000000E+00
 24.9632         0.0000000E+00          0.0000000E+00
 24.9732         0.0000000E+00          0.0000000E+00
 24.9832         0.0000000E+00          0.0000000E+00
 24.9932         0.0000000E+00          0.0000000E+00
 25.0032         0.0000000E+00          0.0000000E+00
 25.0132         0.0000000E+00          0.0000000E+00
 25.0232         0.0000000E+00          0.0000000E+00
 25.0332         0.0000000E+00          0.0000000E+00
 25.0432         0.0000000E+00          0.0000000E+00
 25.0532         0.0000000E+00          0.0000000E+00
 25.0632         0.0000000E+00          0.0000000E+00
 25.0732         0.0000000E+00          0.0000000E+00
 25.0832         0.0000000E+00          0.0000000E+00
 25.0932         0.0000000E+00          0.0000000E+00
 25.1032         0.0000000E+00          0.0000000E+00
 25.1132         0.0000000E+00          0.0000000E+00
 25.1232         0.0000000E+00          0.0000000E+00
 25.1332         0.0000000E+00          0.0000000E+00
 25.1432         0.0000000E+00          0.0000000E+00
 25.1532         0.0000000E+00          0.0000000E+00
 25.1632         0.0000000E+00          0.0000000E+00
 25.1732         0.0000000E+00          0.0000000E+00
 25.1832         0.0000000E+00          0.0000000E+00
 25.1932         0.0000000E+00          0.0000000E+00
 25.2032         0.0000000E+00          0.0000000E+00
 25.2132         0.0000000E+00          0.0000000E+00
 25.2232         0.0000000E+00          0.0000000E+00
 25.2332         0.0000000E+00          0.0000000E+00
 25.2432         0.0000000E+00          0.0000000E+00
 25.2532         0.0000000E+00          0.0000000E+00
 25.2632         0.0000000E+00          0.0000000E+00
 25.2732         0.0000000E+00          0.0000000E+00
 25.2832         0.0000000E+00          0.0000000E+00
 25.2932         0.0000000E+00          0.0000000E+00
 25.3032         0.0000000E+00          0.0000000E+00
 25.3132         0.0000000E+00          0.0000000E+00
 25.3232         0.0000000E+00          0.0000000E+00
 25.3332         0.0000000E+00          0.0000000E+00
 25.3432         0.0000000E+00          0.0000000E+00
 25.3532         0.0000000E+00          0.0000000E+00
 25.3632         0.0000000E+00          0.0000000E+00
 25.3732         0.0000000E+00          0.0000000E+00
 25.3832         0.0000000E+00          0.0000000E+00
 25.3932         0.0000000E+00          0.0000000E+00
 25.4032         0.0000000E+00          0.0000000E+00
 25.4133         0.0000000E+00          0.0000000E+00
 25.4233         0.0000000E+00          0.0000000E+00
 25.4333         0.0000000E+00          0.0000000E+00
 25.4433         0.0000000E+00          0.0000000E+00
 25.4533         0.0000000E+00          0.0000000E+00
 25.4633         0.0000000E+00          0.0000000E+00
 25.4733         0.0000000E+00          0.0000000E+00
 25.4833         0.0000000E+00          0.0000000E+00
 25.4933         0.0000000E+00          0.0000000E+00
 25.5033         0.0000000E+00          0.0000000E+00
 25.5133         0.0000000E+00          0.0000000E+00
 25.5233         0.0000000E+00          0.0000000E+00
 25.5333         0.0000000E+00          0.0000000E+00
 25.5433         0.0000000E+00          0.0000000E+00
 25.5533         0.0000000E+00          0.0000000E+00
 25.5633         0.0000000E+00          0.0000000E+00
 25.5733         0.0000000E+00          0.0000000E+00
 25.5833         0.0000000E+00          0.0000000E+00
 25.5933         0.0000000E+00          0.0000000E+00
 25.6033         0.0000000E+00          0.0000000E+00
 25.6133         0.0000000E+00          0.0000000E+00
 25.6233         0.0000000E+00          0.0000000E+00
 25.6333         0.0000000E+00          0.0000000E+00
 25.6433         0.0000000E+00          0.0000000E+00
 25.6533         0.0000000E+00          0.0000000E+00
 25.6633         0.0000000E+00          0.0000000E+00
 25.6733         0.0000000E+00          0.0000000E+00
 25.6833         0.0000000E+00          0.0000000E+00
 25.6933         0.0000000E+00          0.0000000E+00
 25.7033         0.0000000E+00          0.0000000E+00
 25.7133         0.0000000E+00          0.0000000E+00
 25.7233         0.0000000E+00          0.0000000E+00
 25.7333         0.0000000E+00          0.0000000E+00
 25.7433         0.0000000E+00          0.0000000E+00
 25.7533         0.0000000E+00          0.0000000E+00
 25.7633         0.0000000E+00          0.0000000E+00
 25.7733         0.0000000E+00          0.0000000E+00
 25.7833         0.0000000E+00          0.0000000E+00
 25.7933         0.0000000E+00          0.0000000E+00
 25.8033         0.0000000E+00          0.0000000E+00
 25.8133         0.0000000E+00          0.0000000E+00
 25.8233         0.0000000E+00          0.0000000E+00
 25.8333         0.0000000E+00          0.0000000E+00
 25.8433         0.0000000E+00          0.0000000E+00
 25.8533         0.0000000E+00          0.0000000E+00
 25.8633         0.0000000E+00          0.0000000E+00
 25.8733         0.0000000E+00          0.0000000E+00
 25.8834         0.0000000E+00          0.0000000E+00
 25.8934         0.0000000E+00          0.0000000E+00
 25.9034         0.0000000E+00          0.0000000E+00
 25.9134         0.0000000E+00          0.0000000E+00
 25.9234         0.0000000E+00          0.0000000E+00
 25.9334         0.0000000E+00          0.0000000E+00
 25.9434         0.0000000E+00          0.0000000E+00
 25.9534         0.0000000E+00          0.0000000E+00
 25.9634         0.0000000E+00          0.0000000E+00
 25.9734         0.0000000E+00          0.0000000E+00
 25.9834         0.0000000E+00          0.0000000E+00
 25.9934         0.0000000E+00          0.0000000E+00
 26.0034         0.0000000E+00          0.0000000E+00
 26.0134         0.0000000E+00          0.0000000E+00
 26.0234         0.0000000E+00          0.0000000E+00
 26.0334         0.0000000E+00          0.0000000E+00
 26.0434         0.0000000E+00          0.0000000E+00
 26.0534         0.0000000E+00          0.0000000E+00
 26.0634         0.0000000E+00          0.0000000E+00
 26.0734         0.0000000E+00          0.0000000E+00
 26.0834         0.0000000E+00          0.0000000E+00
 26.0934         0.0000000E+00          0.0000000E+00
 26.1034         0.0000000E+00          0.0000000E+00
 26.1134         0.0000000E+00          0.0000000E+00
 26.1234         0.0000000E+00          0.0000000E+00
 26.1334         0.0000000E+00          0.0000000E+00
 26.1434         0.0000000E+00          0.0000000E+00
 26.1534         0.0000000E+00          0.0000000E+00
 26.1634         0.0000000E+00          0.0000000E+00
 26.1734         0.0000000E+00          0.0000000E+00
 26.1834         0.0000000E+00          0.0000000E+00
 26.1934         0.0000000E+00          0.0000000E+00
 26.2034         0.0000000E+00          0.0000000E+00
 26.2134         0.0000000E+00          0.0000000E+00
 26.2234         0.0000000E+00          0.0000000E+00
 26.2334         0.0000000E+00          0.0000000E+00
 26.2434         0.0000000E+00          0.0000000E+00
 26.2534         0.0000000E+00          0.0000000E+00
 26.2634         0.0000000E+00          0.0000000E+00
 26.2734         0.0000000E+00          0.0000000E+00
 26.2834         0.0000000E+00          0.0000000E+00
 26.2934         0.0000000E+00          0.0000000E+00
 26.3034         0.0000000E+00          0.0000000E+00
 26.3134         0.0000000E+00          0.0000000E+00
 26.3234         0.0000000E+00          0.0000000E+00
 26.3334         0.0000000E+00          0.0000000E+00
 26.3434         0.0000000E+00          0.0000000E+00
 26.3534         0.0000000E+00          0.0000000E+00
 26.3635         0.0000000E+00          0.0000000E+00
 26.3735         0.0000000E+00          0.0000000E+00
 26.3835         0.0000000E+00          0.0000000E+00
 26.3935         0.0000000E+00          0.0000000E+00
 26.4035         0.0000000E+00          0.0000000E+00
 26.4135         0.0000000E+00          0.0000000E+00
 26.4235         0.0000000E+00          0.0000000E+00
 26.4335         0.0000000E+00          0.0000000E+00
 26.4435         0.0000000E+00          0.0000000E+00
 26.4535         0.0000000E+00          0.0000000E+00
 26.4635         0.0000000E+00          0.0000000E+00
 26.4735         0.0000000E+00          0.0000000E+00
 26.4835         0.0000000E+00          0.0000000E+00
 26.4935         0.0000000E+00          0.0000000E+00
 26.5035         0.0000000E+00          0.0000000E+00
 26.5135         0.0000000E+00          0.0000000E+00
 26.5235         0.0000000E+00          0.0000000E+00
 26.5335         0.0000000E+00          0.0000000E+00
 26.5435         0.0000000E+00          0.0000000E+00
 26.5535         0.0000000E+00          0.0000000E+00
 26.5635         0.0000000E+00          0.0000000E+00
 26.5735         0.0000000E+00          0.0000000E+00
 26.5835         0.0000000E+00          0.0000000E+00
 26.5935         0.0000000E+00          0.0000000E+00
 26.6035         0.0000000E+00          0.0000000E+00
 26.6135         0.0000000E+00          0.0000000E+00
 26.6235         0.0000000E+00          0.0000000E+00
 26.6335         0.0000000E+00          0.0000000E+00
 26.6435         0.0000000E+00          0.0000000E+00
 26.6535         0.0000000E+00          0.0000000E+00
 26.6635         0.0000000E+00          0.0000000E+00
 26.6735         0.0000000E+00          0.0000000E+00
 26.6835         0.0000000E+00          0.0000000E+00
 26.6935         0.0000000E+00          0.0000000E+00
 26.7035         0.0000000E+00          0.0000000E+00
 26.7135         0.0000000E+00          0.0000000E+00
 26.7235         0.0000000E+00          0.0000000E+00
 26.7335         0.0000000E+00          0.0000000E+00
 26.7435         0.0000000E+00          0.0000000E+00
 26.7535         0.0000000E+00          0.0000000E+00
 26.7635         0.0000000E+00          0.0000000E+00
 26.7735         0.0000000E+00          0.0000000E+00
 26.7835         0.0000000E+00          0.0000000E+00
 26.7935         0.0000000E+00          0.0000000E+00
 26.8035         0.0000000E+00          0.0000000E+00
 26.8135         0.0000000E+00          0.0000000E+00
 26.8235         0.0000000E+00          0.0000000E+00
 26.8336         0.0000000E+00          0.0000000E+00
 26.8436         0.0000000E+00          0.0000000E+00
 26.8536         0.0000000E+00          0.0000000E+00
 26.8636         0.0000000E+00          0.0000000E+00
 26.8736         0.0000000E+00          0.0000000E+00
 26.8836         0.0000000E+00          0.0000000E+00
 26.8936         0.0000000E+00          0.0000000E+00
 26.9036         0.0000000E+00          0.0000000E+00
 26.9136         0.0000000E+00          0.0000000E+00
 26.9236         0.0000000E+00          0.0000000E+00
 26.9336         0.0000000E+00          0.0000000E+00
 26.9436         0.0000000E+00          0.0000000E+00
 26.9536         0.0000000E+00          0.0000000E+00
 26.9636         0.0000000E+00          0.0000000E+00
 26.9736         0.0000000E+00          0.0000000E+00
 26.9836         0.0000000E+00          0.0000000E+00
 26.9936         0.0000000E+00          0.0000000E+00
 27.0036         0.0000000E+00          0.0000000E+00
 27.0136         0.0000000E+00          0.0000000E+00
 27.0236         0.0000000E+00          0.0000000E+00
 27.0336         0.0000000E+00          0.0000000E+00
 27.0436         0.0000000E+00          0.0000000E+00
 27.0536         0.0000000E+00          0.0000000E+00
 27.0636         0.0000000E+00          0.0000000E+00
 27.0736         0.0000000E+00          0.0000000E+00
 27.0836         0.0000000E+00          0.0000000E+00
 27.0936         0.0000000E+00          0.0000000E+00
 27.1036         0.0000000E+00          0.0000000E+00
 27.1136         0.0000000E+00          0.0000000E+00
 27.1236         0.0000000E+00          0.0000000E+00
 27.1336         0.0000000E+00          0.0000000E+00
 27.1436         0.0000000E+00          0.0000000E+00
 27.1536         0.0000000E+00          0.0000000E+00
 27.1636         0.0000000E+00          0.0000000E+00
 27.1736         0.0000000E+00          0.0000000E+00
 27.1836         0.0000000E+00          0.0000000E+00
 27.1936         0.0000000E+00          0.0000000E+00
 27.2036         0.0000000E+00          0.0000000E+00
 27.2136         0.0000000E+00          0.0000000E+00
 27.2236         0.0000000E+00          0.0000000E+00
 27.2336         0.0000000E+00          0.0000000E+00
 27.2436         0.0000000E+00          0.0000000E+00
 27.2536         0.0000000E+00          0.0000000E+00
 27.2636         0.0000000E+00          0.0000000E+00
 27.2736         0.0000000E+00          0.0000000E+00
 27.2836         0.0000000E+00          0.0000000E+00
 27.2936         0.0000000E+00          0.0000000E+00
 27.3037         0.0000000E+00          0.0000000E+00
 27.3137         0.0000000E+00          0.0000000E+00
 27.3237         0.0000000E+00          0.0000000E+00
 27.3337         0.0000000E+00          0.0000000E+00
 27.3437         0.0000000E+00          0.0000000E+00
 27.3537         0.0000000E+00          0.0000000E+00
 27.3637         0.0000000E+00          0.0000000E+00
 27.3737         0.0000000E+00          0.0000000E+00
 27.3837         0.0000000E+00          0.0000000E+00
